state,yr,qtr,index_nsa,index_sa
MT,2013,2,307.05,304.54
MT,2013,3,308.62,306.21
MT,2013,4,312.3,310.87
MT,2014,1,313.97,313.33
MT,2014,2,318.71,316.14
MT,2014,3,324.41,321.81
MT,2014,4,323.93,322.57
MT,2015,1,327.84,327.25
MT,2015,2,332.89,330.24
MT,2015,3,335.8,332.61
MT,2015,4,336.31,335.17
MT,2016,1,340.31,340.26
MT,2016,2,345.35,342.16
MT,2016,3,348.87,345.07
MT,2016,4,357.89,356.99
MT,2017,1,355.49,356.22
MT,2017,2,366.99,362.89
MT,2017,3,372.76,368.42
MT,2017,4,374.65,373.88
MT,2018,1,379.54,381.17
MT,2018,2,387.68,382.55
MT,2018,3,395.25,390.45
MT,2018,4,392.74,392.28
MT,2019,1,390.94,393.18
MT,2019,2,412.97,406.57
MT,2019,3,415.31,410.51
MT,2019,4,416.97,416.59
MT,2020,1,436.45,439.69
MT,2020,2,435.88,427.74
MT,2020,3,459.56,455.11
MT,2020,4,480.57,480.16
MT,2021,1,502.05,506.17
MT,2021,2,542.4,530.66
MT,2021,3,577.94,574.07
MT,2021,4,597.59,596.49
MT,2022,1,625.06,630.66
MT,2022,2,671.76,655.75
MT,2022,3,657.42,654.53
MT,2022,4,669.63,668.04
MT,2023,1,661.64,667.65
MT,2023,2,698.58,680.89
MT,2023,3,687.18,685.37
NC,1991,1,100,100
NC,1991,2,100.32,100.03
NC,1991,3,100.18,99.77
NC,1991,4,101.59,101
NC,1992,1,101.93,101.93
NC,1992,2,102.27,101.98
NC,1992,3,103.79,103.34
NC,1992,4,104.73,104.15
NC,1993,1,104.1,104.09
NC,1993,2,105.88,105.59
NC,1993,3,107.03,106.52
NC,1993,4,108.34,107.81
NC,1994,1,109.37,109.36
NC,1994,2,111.34,111.01
NC,1994,3,113.28,112.68
NC,1994,4,114.66,114.19
NC,1995,1,115.39,115.37
NC,1995,2,116.71,116.32
NC,1995,3,118.3,117.63
NC,1995,4,119.32,118.92
NC,1996,1,120.77,120.75
NC,1996,2,122.17,121.69
NC,1996,3,124.16,123.45
NC,1996,4,124.5,124.16
NC,1997,1,125.61,125.58
NC,1997,2,127.79,127.24
NC,1997,3,128.55,127.79
NC,1997,4,129.73,129.44
NC,1998,1,130.52,130.5
NC,1998,2,132.35,131.7
NC,1998,3,134.02,133.22
NC,1998,4,134.9,134.67
NC,1999,1,136.1,136.06
NC,1999,2,138.37,137.66
NC,1999,3,139.59,138.74
NC,1999,4,140.65,140.5
NC,2000,1,141.11,141.01
NC,2000,2,143.51,142.77
NC,2000,3,145.4,144.51
NC,2000,4,145.64,145.56
NC,2001,1,147.14,146.96
NC,2001,2,148.74,147.99
NC,2001,3,149.62,148.69
NC,2001,4,149.21,149.2
NC,2002,1,151.02,150.77
NC,2002,2,152.39,151.64
NC,2002,3,154.04,153.11
NC,2002,4,154.45,154.44
NC,2003,1,156.03,155.71
NC,2003,2,157.42,156.66
NC,2003,3,158.74,157.83
NC,2003,4,159.18,159.14
NC,2004,1,161.04,160.71
NC,2004,2,165.14,164.34
NC,2004,3,166.29,165.36
NC,2004,4,168.66,168.56
NC,2005,1,171.97,171.75
NC,2005,2,175.23,174.23
NC,2005,3,178.84,177.87
NC,2005,4,181.89,181.77
NC,2006,1,185.63,185.58
NC,2006,2,189.15,187.87
NC,2006,3,192.29,191.19
NC,2006,4,195.62,195.54
NC,2007,1,197.23,197.51
NC,2007,2,200.02,198.32
NC,2007,3,201.31,200.14
NC,2007,4,199.07,198.92
NC,2008,1,197.86,198.6
NC,2008,2,201.44,199.42
NC,2008,3,196.85,195.61
NC,2008,4,191.35,191.06
NC,2009,1,194.79,196.15
NC,2009,2,194.22,191.93
NC,2009,3,191.38,190.05
NC,2009,4,187.18,186.82
NC,2010,1,182.36,184.05
NC,2010,2,184.93,182.61
NC,2010,3,180.46,178.96
NC,2010,4,180.17,179.86
NC,2011,1,170.82,172.72
NC,2011,2,174.42,172.09
NC,2011,3,174.19,172.54
NC,2011,4,174.18,174.04
NC,2012,1,169.96,171.89
NC,2012,2,174.91,172.57
NC,2012,3,175.21,173.34
NC,2012,4,173.17,173.3
NC,2013,1,176.84,178.78
NC,2013,2,180.73,178.26
NC,2013,3,183.03,180.95
NC,2013,4,181.19,181.71
NC,2014,1,181.03,182.66
NC,2014,2,188.09,185.61
NC,2014,3,187.57,185.41
NC,2014,4,186.14,186.94
NC,2015,1,189.64,191
NC,2015,2,195.66,193.14
NC,2015,3,198.86,196.7
NC,2015,4,198.26,199.22
NC,2016,1,200.14,201.2
NC,2016,2,206.63,204.1
NC,2016,3,209.89,207.88
NC,2016,4,210.4,211.3
NC,2017,1,211.4,212.2
NC,2017,2,221,218.48
NC,2017,3,223.05,221.21
NC,2017,4,224.27,225.04
NC,2018,1,228.97,229.52
NC,2018,2,235.41,232.94
NC,2018,3,238.28,236.52
NC,2018,4,238.81,239.53
NC,2019,1,242.77,243.13
NC,2019,2,250,247.45
NC,2019,3,251.78,250.07
NC,2019,4,254.95,255.75
NC,2020,1,260.54,260.79
NC,2020,2,265.83,263.06
NC,2020,3,274.02,272.21
NC,2020,4,285.53,286.61
NC,2021,1,297.18,297.36
NC,2021,2,316.9,313.45
NC,2021,3,334.87,332.64
NC,2021,4,346,347.5
NC,2022,1,367.39,367.72
NC,2022,2,394.19,389.65
NC,2022,3,391.63,388.86
NC,2022,4,393.07,395.1
NC,2023,1,401.64,402.09
NC,2023,2,414.45,409.44
NC,2023,3,421.91,418.79
ND,1991,1,100,100
ND,1991,2,100.92,100.17
ND,1991,3,99.67,99.72
ND,1991,4,100.85,100.88
ND,1992,1,102.5,102.5
ND,1992,2,104.22,103.48
ND,1992,3,103.81,103.79
ND,1992,4,105.75,105.79
ND,1993,1,107.23,107.26
ND,1993,2,110.41,109.73
ND,1993,3,112.8,112.58
ND,1993,4,114.11,114.2
ND,1994,1,115.45,115.53
ND,1994,2,117.73,117.21
ND,1994,3,119.15,118.57
ND,1994,4,119.83,119.97
ND,1995,1,121.91,122.12
ND,1995,2,122.96,122.61
ND,1995,3,120.96,120.01
ND,1995,4,123.67,123.86
ND,1996,1,122.87,123.23
ND,1996,2,124.68,124.47
ND,1996,3,127.32,126.02
ND,1996,4,126.24,126.49
ND,1997,1,126.96,127.41
ND,1997,2,127.38,127.24
ND,1997,3,131.41,129.9
ND,1997,4,129,129.35
ND,1998,1,128.62,129.02
ND,1998,2,132.12,132.01
ND,1998,3,135.37,133.8
ND,1998,4,135.88,136.29
ND,1999,1,135.03,135.4
ND,1999,2,136.29,136.11
ND,1999,3,137.79,136.39
ND,1999,4,135.88,136.19
ND,2000,1,139.36,139.68
ND,2000,2,139.71,139.45
ND,2000,3,141.46,140.3
ND,2000,4,138.16,138.3
ND,2001,1,142.67,143.01
ND,2001,2,143.2,142.88
ND,2001,3,143.42,142.41
ND,2001,4,147.18,147.17
ND,2002,1,146.73,147.16
ND,2002,2,150.55,150.17
ND,2002,3,153.71,152.69
ND,2002,4,156.78,156.58
ND,2003,1,157.39,158.11
ND,2003,2,160.13,159.6
ND,2003,3,163.09,161.94
ND,2003,4,164.4,164.17
ND,2004,1,165.47,166.49
ND,2004,2,170.7,169.99
ND,2004,3,175.37,173.93
ND,2004,4,176.45,176.41
ND,2005,1,178.76,180.01
ND,2005,2,184.45,183.5
ND,2005,3,188.03,186.23
ND,2005,4,190.89,191.24
ND,2006,1,188.75,190.12
ND,2006,2,198.5,197.19
ND,2006,3,199.73,197.78
ND,2006,4,199.4,200.04
ND,2007,1,201.6,203.05
ND,2007,2,206.31,204.66
ND,2007,3,208.87,207.03
ND,2007,4,206.01,206.73
ND,2008,1,207.64,209.07
ND,2008,2,212.19,210.34
ND,2008,3,212.84,211.24
ND,2008,4,210.07,210.7
ND,2009,1,208.34,209.65
ND,2009,2,215.67,213.8
ND,2009,3,215.46,214.14
ND,2009,4,215.11,215.44
ND,2010,1,220.4,221.76
ND,2010,2,217.69,215.97
ND,2010,3,216.27,215.07
ND,2010,4,222.38,222.48
ND,2011,1,220.61,221.8
ND,2011,2,225.74,224.36
ND,2011,3,229.12,227.79
ND,2011,4,231.4,231.29
ND,2012,1,234.43,235.53
ND,2012,2,243.18,242.3
ND,2012,3,248.14,246.31
ND,2012,4,252.96,252.85
ND,2013,1,254.63,255.66
ND,2013,2,260.78,260.35
ND,2013,3,269.48,267.08
ND,2013,4,267.89,267.77
ND,2014,1,274.15,275.39
ND,2014,2,277.38,277.12
ND,2014,3,288,284.94
ND,2014,4,290.11,290.27
ND,2015,1,293.18,294.68
ND,2015,2,293.9,293.41
ND,2015,3,298.62,295.25
ND,2015,4,297.17,297.63
ND,2016,1,296.93,298.73
ND,2016,2,301.21,300.17
ND,2016,3,304.47,300.96
ND,2016,4,302.1,302.95
ND,2017,1,298.46,300.54
ND,2017,2,306.24,304.48
ND,2017,3,309.36,305.96
ND,2017,4,301.9,302.89
ND,2018,1,302.97,305.43
ND,2018,2,309.77,307.48
ND,2018,3,310.4,307.01
ND,2018,4,309.11,310.22
ND,2019,1,313.87,316.69
ND,2019,2,321.81,319.17
ND,2019,3,320.71,317.21
ND,2019,4,315.5,316.54
ND,2020,1,318.16,321.31
ND,2020,2,325.31,322.52
ND,2020,3,333.75,330.09
ND,2020,4,337.69,338.6
ND,2021,1,339.81,343.45
ND,2021,2,354.9,351.84
ND,2021,3,367.9,363.86
ND,2021,4,373.53,374.19
ND,2022,1,376.64,381.1
ND,2022,2,392.47,389.04
ND,2022,3,398.54,394.11
ND,2022,4,395.38,395.87
ND,2023,1,394.53,399.5
ND,2023,2,408.12,404.45
ND,2023,3,409.98,405.39
NE,1991,1,100,100
NE,1991,2,101.76,101.16
NE,1991,3,102.2,101.57
NE,1991,4,102.11,101.8
NE,1992,1,106,106.02
NE,1992,2,107.16,106.53
NE,1992,3,109.05,108.34
NE,1992,4,110.64,110.33
NE,1993,1,112.04,112.09
NE,1993,2,114.67,113.99
NE,1993,3,116.81,115.96
NE,1993,4,120.08,119.81
NE,1994,1,120.01,120.1
NE,1994,2,121.54,120.76
NE,1994,3,123.94,123.01
NE,1994,4,123.74,123.51
NE,1995,1,125.36,125.48
NE,1995,2,128.51,127.65
NE,1995,3,129.85,128.81
NE,1995,4,130.44,130.3
NE,1996,1,131.37,131.49
NE,1996,2,134.79,133.85
NE,1996,3,136.66,135.56
NE,1996,4,136.58,136.5
NE,1997,1,138.51,138.6
NE,1997,2,141.6,140.61
NE,1997,3,142.73,141.55
NE,1997,4,144.11,144.07
NE,1998,1,146.75,146.83
NE,1998,2,147.5,146.45
NE,1998,3,148.59,147.35
NE,1998,4,153.45,153.44
NE,1999,1,153.68,153.76
NE,1999,2,155.85,154.78
NE,1999,3,157.52,156.12
NE,1999,4,156.47,156.49
NE,2000,1,157.81,157.92
NE,2000,2,160.72,159.63
NE,2000,3,162.13,160.58
NE,2000,4,161.63,161.7
NE,2001,1,162.17,162.36
NE,2001,2,165.44,164.32
NE,2001,3,167.15,165.41
NE,2001,4,165.92,166.05
NE,2002,1,167.92,168.22
NE,2002,2,170.6,169.45
NE,2002,3,172.95,171
NE,2002,4,173.07,173.23
NE,2003,1,174.67,175.14
NE,2003,2,177.61,176.36
NE,2003,3,180.11,177.94
NE,2003,4,179.47,179.66
NE,2004,1,181.29,182
NE,2004,2,183.34,181.92
NE,2004,3,188.73,186.31
NE,2004,4,187.79,188.03
NE,2005,1,188.76,189.8
NE,2005,2,190.67,188.97
NE,2005,3,194.33,191.74
NE,2005,4,192.97,193.23
NE,2006,1,192.47,193.89
NE,2006,2,198.04,195.94
NE,2006,3,199.18,196.52
NE,2006,4,196.21,196.46
NE,2007,1,196.07,197.89
NE,2007,2,201.14,198.62
NE,2007,3,200.14,197.51
NE,2007,4,195.67,195.97
NE,2008,1,191.8,193.75
NE,2008,2,194.3,191.63
NE,2008,3,193.51,191.06
NE,2008,4,190.63,190.97
NE,2009,1,187.41,189.28
NE,2009,2,194.77,191.99
NE,2009,3,194.79,192.49
NE,2009,4,192.94,193.3
NE,2010,1,187.83,189.49
NE,2010,2,195.41,192.69
NE,2010,3,192.38,190.33
NE,2010,4,186.89,187.12
NE,2011,1,186.58,188.03
NE,2011,2,189.51,186.99
NE,2011,3,190.9,189.04
NE,2011,4,189.61,189.77
NE,2012,1,190.19,191.38
NE,2012,2,195.53,193.18
NE,2012,3,195.86,193.98
NE,2012,4,198.47,198.56
NE,2013,1,199.53,200.66
NE,2013,2,203.3,201.04
NE,2013,3,204.53,202.48
NE,2013,4,205.88,206.02
NE,2014,1,205.01,206.11
NE,2014,2,210.86,208.62
NE,2014,3,212.99,210.7
NE,2014,4,212.4,212.63
NE,2015,1,215.13,216.37
NE,2015,2,220.09,217.7
NE,2015,3,224.2,221.59
NE,2015,4,222.16,222.63
NE,2016,1,220.71,222.01
NE,2016,2,230.19,227.66
NE,2016,3,233.39,230.46
NE,2016,4,231.04,231.69
NE,2017,1,235.47,236.95
NE,2017,2,244.3,241.54
NE,2017,3,246.97,243.75
NE,2017,4,248.87,249.68
NE,2018,1,252.88,254.54
NE,2018,2,259.53,256.51
NE,2018,3,263.69,260.23
NE,2018,4,262.85,263.73
NE,2019,1,263.94,265.78
NE,2019,2,273.93,270.62
NE,2019,3,278.08,274.45
NE,2019,4,273.39,274.29
NE,2020,1,280.84,282.94
NE,2020,2,288.74,285.05
NE,2020,3,298.79,294.95
NE,2020,4,305.37,306.42
NE,2021,1,315.17,317.66
NE,2021,2,333.79,329.24
NE,2021,3,345.76,341.42
NE,2021,4,349.99,351.25
NE,2022,1,361.2,364.21
NE,2022,2,380.71,375.16
NE,2022,3,381.25,376.63
NE,2022,4,382.81,384.3
NE,2023,1,384.84,388.06
NE,2023,2,401.42,395.3
NE,2023,3,408.03,403.28
NH,1991,1,100,100
NH,1991,2,98.31,98.51
NH,1991,3,97.25,97.28
NH,1991,4,95.28,95.45
NH,1992,1,95.59,95.63
NH,1992,2,93.95,94.15
NH,1992,3,92.75,92.73
NH,1992,4,93.43,93.58
NH,1993,1,91.12,91.23
NH,1993,2,92.01,92.23
NH,1993,3,92.53,92.41
NH,1993,4,92.72,92.85
NH,1994,1,94.07,94.37
NH,1994,2,93.05,93.21
NH,1994,3,93.47,93.19
NH,1994,4,93.82,94.02
NH,1995,1,91.99,92.42
NH,1995,2,94.52,94.63
NH,1995,3,96.05,95.62
NH,1995,4,95.59,95.83
NH,1996,1,96.03,96.7
NH,1996,2,96.64,96.59
NH,1996,3,99.43,98.87
NH,1996,4,97.92,98.28
NH,1997,1,99.1,99.93
NH,1997,2,101.94,101.75
NH,1997,3,102.94,102.29
NH,1997,4,103.7,104.11
NH,1998,1,105,106.06
NH,1998,2,108.81,108.44
NH,1998,3,111.93,111.19
NH,1998,4,113.28,113.74
NH,1999,1,114.7,115.98
NH,1999,2,120.67,120.21
NH,1999,3,122.86,122
NH,1999,4,124.82,125.26
NH,2000,1,129.03,130.66
NH,2000,2,135.08,134.52
NH,2000,3,139.97,138.94
NH,2000,4,145.59,146.06
NH,2001,1,147.55,149.47
NH,2001,2,154.86,154.26
NH,2001,3,161.2,159.98
NH,2001,4,163.12,163.62
NH,2002,1,164.82,166.96
NH,2002,2,174.14,173.49
NH,2002,3,181.77,180.43
NH,2002,4,184.03,184.61
NH,2003,1,187.04,189.37
NH,2003,2,194.65,193.88
NH,2003,3,199.11,197.73
NH,2003,4,202.98,203.76
NH,2004,1,206.73,209.14
NH,2004,2,214.07,213.03
NH,2004,3,217.21,215.9
NH,2004,4,222.35,223.46
NH,2005,1,225.74,228.12
NH,2005,2,232.65,231.24
NH,2005,3,237.12,235.96
NH,2005,4,236.12,237.56
NH,2006,1,234.84,237.08
NH,2006,2,237.52,235.85
NH,2006,3,234.31,233.42
NH,2006,4,227.78,229.14
NH,2007,1,229.02,231.28
NH,2007,2,232.23,230.47
NH,2007,3,227.19,226.38
NH,2007,4,219.95,221.05
NH,2008,1,215.54,218
NH,2008,2,215.27,213.62
NH,2008,3,210.29,209.49
NH,2008,4,202.95,203.51
NH,2009,1,205.32,208.27
NH,2009,2,205.22,203.69
NH,2009,3,199.18,198.18
NH,2009,4,199.74,199.89
NH,2010,1,192.21,195.59
NH,2010,2,196.82,195.34
NH,2010,3,198.24,196.98
NH,2010,4,193.44,193.38
NH,2011,1,184.13,187.81
NH,2011,2,187.68,186.28
NH,2011,3,188.33,186.73
NH,2011,4,189.01,189.2
NH,2012,1,181.55,185.25
NH,2012,2,187.44,186.02
NH,2012,3,188.11,186.19
NH,2012,4,187.4,188.09
NH,2013,1,186.05,189.62
NH,2013,2,195.76,194.17
NH,2013,3,196.65,194.46
NH,2013,4,193.4,194.81
NH,2014,1,195.58,198.83
NH,2014,2,199.87,198.11
NH,2014,3,203.82,201.65
NH,2014,4,199.05,200.99
NH,2015,1,204.58,207.43
NH,2015,2,209.6,207.72
NH,2015,3,213.07,211
NH,2015,4,210.12,212.39
NH,2016,1,210.16,212.7
NH,2016,2,220.13,218.14
NH,2016,3,220.87,219.04
NH,2016,4,219.54,221.8
NH,2017,1,227.73,230.33
NH,2017,2,232.21,230.05
NH,2017,3,235.38,233.86
NH,2017,4,236.06,238.2
NH,2018,1,238.23,240.91
NH,2018,2,245.42,243.03
NH,2018,3,248.28,247.04
NH,2018,4,250.05,252.21
NH,2019,1,250.18,252.81
NH,2019,2,261.56,258.88
NH,2019,3,263.3,262.31
NH,2019,4,263.53,265.9
NH,2020,1,269.47,272.07
NH,2020,2,276.87,273.79
NH,2020,3,290.11,289.27
NH,2020,4,301.62,304.74
NH,2021,1,313.8,316.47
NH,2021,2,337.05,332.93
NH,2021,3,350.8,350.03
NH,2021,4,357.45,361.66
NH,2022,1,379.43,382.32
NH,2022,2,395.58,390.34
NH,2022,3,391.72,391.02
NH,2022,4,390.65,395.83
NH,2023,1,402.84,405.54
NH,2023,2,424.85,418.99
NH,2023,3,432.03,431.35
NJ,1991,1,100,100
NJ,1991,2,98.97,99.25
NJ,1991,3,99.05,98.98
NJ,1991,4,99.52,99.7
NJ,1992,1,101.03,101.11
NJ,1992,2,100.14,100.42
NJ,1992,3,100.67,100.49
NJ,1992,4,101.21,101.43
NJ,1993,1,100.19,100.42
NJ,1993,2,100.96,101.19
NJ,1993,3,101.59,101.22
NJ,1993,4,101.55,101.88
NJ,1994,1,101.93,102.3
NJ,1994,2,101.76,101.94
NJ,1994,3,102.71,102.12
NJ,1994,4,101.06,101.51
NJ,1995,1,100.88,101.43
NJ,1995,2,101.36,101.4
NJ,1995,3,102.49,101.8
NJ,1995,4,101.12,101.65
NJ,1996,1,101.33,102
NJ,1996,2,102.84,102.75
NJ,1996,3,103.14,102.43
NJ,1996,4,102.06,102.62
NJ,1997,1,101.85,102.62
NJ,1997,2,103.66,103.47
NJ,1997,3,104.39,103.63
NJ,1997,4,104.56,105.17
NJ,1998,1,105.9,106.74
NJ,1998,2,108.04,107.84
NJ,1998,3,110.12,109.27
NJ,1998,4,109.75,110.4
NJ,1999,1,111.22,112.16
NJ,1999,2,114.97,114.79
NJ,1999,3,118.4,117.4
NJ,1999,4,118.93,119.59
NJ,2000,1,121.69,122.8
NJ,2000,2,125.91,125.73
NJ,2000,3,129.78,128.67
NJ,2000,4,132.22,132.81
NJ,2001,1,135.28,136.68
NJ,2001,2,139.84,139.64
NJ,2001,3,145.96,144.71
NJ,2001,4,148.32,148.81
NJ,2002,1,151.56,153.31
NJ,2002,2,159.79,159.48
NJ,2002,3,167.16,165.8
NJ,2002,4,171.59,172.04
NJ,2003,1,174.03,176.12
NJ,2003,2,183.09,182.66
NJ,2003,3,189.52,188.08
NJ,2003,4,193.98,194.49
NJ,2004,1,198.82,201.16
NJ,2004,2,208.73,208.11
NJ,2004,3,216.88,215.41
NJ,2004,4,222.56,223.26
NJ,2005,1,228.24,230.71
NJ,2005,2,239.1,238.28
NJ,2005,3,248.22,246.77
NJ,2005,4,251.5,252.45
NJ,2006,1,253.31,255.77
NJ,2006,2,258.69,257.69
NJ,2006,3,257.46,256.22
NJ,2006,4,253.31,254.32
NJ,2007,1,253.58,255.72
NJ,2007,2,255.71,254.87
NJ,2007,3,252.35,251.23
NJ,2007,4,248.05,248.93
NJ,2008,1,241.82,243.78
NJ,2008,2,238,237.47
NJ,2008,3,233.3,232.14
NJ,2008,4,227.13,227.73
NJ,2009,1,224.18,226.21
NJ,2009,2,221.09,220.84
NJ,2009,3,220.37,218.87
NJ,2009,4,216.93,217.36
NJ,2010,1,216.12,218.64
NJ,2010,2,216.13,215.83
NJ,2010,3,215.2,213.29
NJ,2010,4,211.15,211.51
NJ,2011,1,204.25,207.37
NJ,2011,2,204.19,203.58
NJ,2011,3,204.48,202.23
NJ,2011,4,199.38,199.89
NJ,2012,1,195.01,198.64
NJ,2012,2,200.08,198.9
NJ,2012,3,201.32,198.97
NJ,2012,4,198.41,199.13
NJ,2013,1,196.35,200.32
NJ,2013,2,205.21,203.6
NJ,2013,3,206.64,204.2
NJ,2013,4,203.79,204.74
NJ,2014,1,201.41,205.53
NJ,2014,2,209.15,207.29
NJ,2014,3,209.9,207.53
NJ,2014,4,208.39,209.42
NJ,2015,1,207,211.09
NJ,2015,2,211.67,209.9
NJ,2015,3,214.01,211.55
NJ,2015,4,211.18,212.29
NJ,2016,1,209.1,213.07
NJ,2016,2,217.73,216
NJ,2016,3,219.7,217.27
NJ,2016,4,217.25,218.46
NJ,2017,1,214.69,218.35
NJ,2017,2,224.1,222.55
NJ,2017,3,228.39,226.07
NJ,2017,4,224.78,226.04
NJ,2018,1,227.7,231.05
NJ,2018,2,233.04,231.6
NJ,2018,3,234.88,233.01
NJ,2018,4,233.32,234.41
NJ,2019,1,233.56,236.55
NJ,2019,2,239.21,237.75
NJ,2019,3,242.41,241.05
NJ,2019,4,244.21,245.19
NJ,2020,1,247.53,250.59
NJ,2020,2,251.07,249.1
NJ,2020,3,263.12,262.09
NJ,2020,4,273.78,275.13
NJ,2021,1,282.91,286.48
NJ,2021,2,299.73,296.56
NJ,2021,3,306.41,305.3
NJ,2021,4,315.76,318.13
NJ,2022,1,325.56,329.72
NJ,2022,2,343.79,339.36
NJ,2022,3,345.05,343.51
NJ,2022,4,342.66,346.23
NJ,2023,1,349.43,353.84
NJ,2023,2,368.42,363.26
NJ,2023,3,375.43,373.41
NM,1991,1,100,100
NM,1991,2,101.41,100.55
NM,1991,3,101.13,100.58
NM,1991,4,103.48,103.25
NM,1992,1,106.25,106.3
NM,1992,2,106.78,105.84
NM,1992,3,108.34,107.71
NM,1992,4,110.17,109.97
NM,1993,1,111.51,111.59
NM,1993,2,116.05,114.99
NM,1993,3,118.21,117.52
NM,1993,4,120.32,120.13
NM,1994,1,124.78,124.87
NM,1994,2,127.68,126.52
NM,1994,3,131.12,130.35
NM,1994,4,132.91,132.68
NM,1995,1,133.14,133.24
NM,1995,2,136.28,135.07
NM,1995,3,137.82,136.96
NM,1995,4,136.52,136.29
NM,1996,1,136.93,137.06
NM,1996,2,139.61,138.4
NM,1996,3,138.8,137.86
NM,1996,4,137.73,137.53
NM,1997,1,138.46,138.63
NM,1997,2,140.92,139.69
NM,1997,3,139.16,138.15
NM,1997,4,139.14,138.97
NM,1998,1,139.16,139.35
NM,1998,2,141.06,139.82
NM,1998,3,142.36,141.31
NM,1998,4,143.1,142.94
NM,1999,1,143.67,143.86
NM,1999,2,144.06,142.81
NM,1999,3,144.82,143.77
NM,1999,4,145.59,145.4
NM,2000,1,144.49,144.65
NM,2000,2,146.56,145.32
NM,2000,3,146.98,145.92
NM,2000,4,145.04,144.83
NM,2001,1,148.19,148.33
NM,2001,2,150.31,149.11
NM,2001,3,151.42,150.32
NM,2001,4,150.72,150.45
NM,2002,1,152.32,152.45
NM,2002,2,156.92,155.72
NM,2002,3,158.79,157.61
NM,2002,4,161.16,160.86
NM,2003,1,162.75,162.9
NM,2003,2,166.12,164.88
NM,2003,3,169.36,168.07
NM,2003,4,171.5,171.19
NM,2004,1,173.88,174.04
NM,2004,2,179.12,177.8
NM,2004,3,183.52,182.12
NM,2004,4,186.18,185.82
NM,2005,1,192.1,192.25
NM,2005,2,200.07,198.67
NM,2005,3,207.85,206.28
NM,2005,4,214.4,213.87
NM,2006,1,220.16,220.33
NM,2006,2,229.32,227.88
NM,2006,3,234.41,232.57
NM,2006,4,238.01,237.3
NM,2007,1,239.83,240.08
NM,2007,2,243.11,241.7
NM,2007,3,242.6,240.59
NM,2007,4,239.47,238.7
NM,2008,1,239.81,240.16
NM,2008,2,237.41,236.11
NM,2008,3,234.81,232.71
NM,2008,4,230.03,229.28
NM,2009,1,223.28,223.77
NM,2009,2,225.92,224.59
NM,2009,3,222.82,220.77
NM,2009,4,222.2,221.44
NM,2010,1,219.94,220.56
NM,2010,2,215.14,213.88
NM,2010,3,213.5,211.46
NM,2010,4,209.78,208.99
NM,2011,1,203.78,204.55
NM,2011,2,201.56,200.32
NM,2011,3,203.15,201.18
NM,2011,4,199.77,198.89
NM,2012,1,197.65,198.58
NM,2012,2,203.93,202.67
NM,2012,3,205.25,203.19
NM,2012,4,201.97,200.97
NM,2013,1,204.91,206.06
NM,2013,2,207.23,205.93
NM,2013,3,209.02,206.88
NM,2013,4,206.37,205.22
NM,2014,1,204.82,206.17
NM,2014,2,210.59,209.23
NM,2014,3,210.24,208.01
NM,2014,4,211.44,210.25
NM,2015,1,208.94,210.44
NM,2015,2,212.81,211.37
NM,2015,3,219.29,216.92
NM,2015,4,214.91,213.71
NM,2016,1,211.84,213.46
NM,2016,2,221.07,219.51
NM,2016,3,220,217.6
NM,2016,4,223.38,222.16
NM,2017,1,223.65,225.38
NM,2017,2,228.1,226.45
NM,2017,3,231.41,228.89
NM,2017,4,234.34,233.09
NM,2018,1,232.3,234.07
NM,2018,2,237.36,235.71
NM,2018,3,241.64,238.92
NM,2018,4,244.08,242.84
NM,2019,1,243.49,245.3
NM,2019,2,251.02,249.28
NM,2019,3,256.01,253.09
NM,2019,4,256.83,255.64
NM,2020,1,262.77,264.61
NM,2020,2,269.07,267.3
NM,2020,3,279.68,276.34
NM,2020,4,287.14,285.97
NM,2021,1,293.44,295.43
NM,2021,2,308.4,306.39
NM,2021,3,322.7,318.69
NM,2021,4,330.35,329.22
NM,2022,1,340.89,343.15
NM,2022,2,362.49,360.13
NM,2022,3,363.26,358.55
NM,2022,4,364.81,363.84
NM,2023,1,368.4,370.78
NM,2023,2,378.43,375.9
NM,2023,3,387.34,382.24
NV,1991,1,100,100
NV,1991,2,100.73,99.88
NV,1991,3,100.62,99.95
NV,1991,4,102.26,101.47
NV,1992,1,102.73,102.75
NV,1992,2,102.39,101.52
NV,1992,3,103.95,103.2
NV,1992,4,104.67,103.92
NV,1993,1,103.87,103.92
NV,1993,2,105.71,104.8
NV,1993,3,105.87,105.01
NV,1993,4,106.66,105.99
NV,1994,1,107.41,107.48
NV,1994,2,108.98,108.02
NV,1994,3,110.45,109.42
NV,1994,4,110.29,109.71
NV,1995,1,110.36,110.42
NV,1995,2,113.52,112.54
NV,1995,3,114.07,112.91
NV,1995,4,113.74,113.24
NV,1996,1,113.87,113.9
NV,1996,2,115.52,114.57
NV,1996,3,115.92,114.71
NV,1996,4,115.8,115.31
NV,1997,1,116.35,116.33
NV,1997,2,117.15,116.23
NV,1997,3,118.63,117.43
NV,1997,4,117.86,117.32
NV,1998,1,116.99,116.9
NV,1998,2,118.84,117.96
NV,1998,3,119.55,118.4
NV,1998,4,120.1,119.5
NV,1999,1,120.82,120.67
NV,1999,2,121.63,120.77
NV,1999,3,123.38,122.25
NV,1999,4,124.06,123.4
NV,2000,1,124.16,123.94
NV,2000,2,126.68,125.85
NV,2000,3,127.1,125.92
NV,2000,4,128.71,128.02
NV,2001,1,131,130.79
